3,72.01324108
5,74.52577651
7,75.60445424
11,77.59250972
13,77.59187865
17,77.78383991
19,78.21428981
23,78.66872053
29,78.71610845
31,78.50234645
37,78.35719941
41,78.45392585
43,78.18921896
47,78.26236618
53,78.16592659
59,78.28508485
61,78.21342926
67,78.16650029
71,77.9988067
73,78.2373527
79,77.94918132
83,78.07074914
89,77.87821418
97,77.61706424
